Lote,Empresa,Prefixo,Placa,Tecnologia,Ano Modelo,fase_conama,NOx(kg poluentes/kg diesel),MP(kg poluentes/kg diesel)
D6 ,Allibus,45220 ,GDJ0E92 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45219 ,GJK8C63 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45215 ,GHK2D63 ,Midiônibus ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48318 ,EXU7D24 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45213 ,GEP2D01 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45210 ,GEI3I14 ,Midiônibus ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48040 ,FIW7B47 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48018 ,FYU4G54 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45200 ,GEG3I16 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45330 ,GHK9B24 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45332 ,FJG9G12 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45334 ,GIE6E15 ,Midiônibus ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48005 ,FPN8F22 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45192 ,GHA2C93 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45191 ,GGL1D52 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45212 ,GFA6D74 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45023 ,GBD4C41 ,Midiônibus ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11857 ,GJD5B14 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11859 ,FMG5H43 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45099 ,GEL1F76 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45440 ,GFI6J26 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45444 ,GHN0D54 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47402 ,FKS1J94 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47398 ,FMJ5D83 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47396 ,GJB9E23 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45453 ,GJP7B82 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45095 ,FYJ7H35 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45092 ,GFV9D13 ,Midiônibus ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48929 ,GIB3B74 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48950 ,FOJ2F31 ,Padron ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47381 ,FSQ9G24 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45455 ,GDY6C23 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45460 ,GJP4D64 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45462 ,GFA4J86 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45463 ,GFZ7I31 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47335 ,FIY5E74 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47330 ,FWD4J45 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47308 ,DFT1H72 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47302 ,ESV2G95 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45476 ,GBP3H25 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45102 ,FVA2A16 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45104 ,GBX4A24 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45109 ,GCI0E26 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45110 ,GHA1E55 ,Midiônibus ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80009 ,GJK8H16 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80008 ,GAG7G85 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80007 ,GHG9I35 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80006 ,GAQ2C86 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80005 ,GJJ9H73 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80004 ,GDL1I62 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80003 ,GCL6H94 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80002 ,GCZ1D24 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80001 ,GBZ3B15 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48867 ,FFX9I33 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45480 ,GJB4F22 ,Midiônibus ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48869 ,GAG4D12 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48872 ,GKC8F44 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48873 ,FCC4F01 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48874 ,EZA8E61 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48875 ,FYY0G95 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48876 ,FOZ1C96 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45438 ,CKU0E15 ,Miniônibus ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48878 ,FYP0G22 ,Padron ,2023,P8,0.001112,2.6e-05
D11 ,Transwolff,78982 ,EXN2I84 ,eBásico ,2023,P8,0.001112,2.6e-05
D11 ,Transwolff,78981 ,FQP5J83 ,eBásico ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48880 ,EOD1I64 ,Articulado ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48871 ,GJS3B13 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80010 ,GHW2I86 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45481 ,GGO5F93 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47293 ,FCS4F01 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45039 ,GBT8I01 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45500 ,GFI9C04 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45037 ,FXS2F63 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45034 ,GCJ4B63 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47250 ,GHI4A56 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47249 ,FOH2E64 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47245 ,GFD2J95 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45516 ,GKA6G91 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45518 ,FKS6B46 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45521 ,GCT0J35 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45522 ,GGC5F43 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47219 ,CPG7G94 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45527 ,GEG3J94 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45529 ,GJW2B94 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47214 ,GKD9H15 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47213 ,FCW2B35 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45530 ,GDH2I44 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47211 ,DLG9D41 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45031 ,FHO8F16 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45026 ,CUJ9E45 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45025 ,GEX0G16 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47263 ,GBP5B64 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45496 ,GEN5J35 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45044 ,GHE0H51 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45045 ,GKC7C92 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45484 ,GJZ4J03 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45485 ,GHY9D26 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45082 ,GIX9E42 ,Midiônibus ,2023,P8,0.001112,2.6e-05
E1 ,G. Preto,12782 ,GCN7D45 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,G. Preto,12783 ,GDQ2I16 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45080 ,GBZ3E74 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47281 ,FIY5H04 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45487 ,FXB8C12 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45075 ,GHC9D02 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45490 ,GJU2C35 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47294 ,FCM1F82 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45072 ,GFT5D43 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45067 ,FCU5I76 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45065 ,GDK5C65 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45061 ,EYH4A83 ,Miniônibus ,2023,P8,0.001112,2.6e-05
AR1 ,G. Preto,13781 ,FPE8G11 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45059 ,GBE5F74 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45055 ,GDW3G74 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45054 ,BUJ2G54 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45495 ,GDG1E16 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45049 ,BRY9C55 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45047 ,GBT3H55 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47277 ,GAW1G04 ,Midiônibus ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11858 ,FTT8J41 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80011 ,GGY5D95 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80013 ,GGF0F23 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11885 ,FPZ7A91 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11886 ,GGP2J24 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11887 ,EPU6I24 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11888 ,FUS4E24 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11889 ,FAU7E94 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11890 ,FVQ0H63 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11891 ,FZX5G64 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11892 ,EKH0G14 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11893 ,GAO5D63 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11894 ,GHV1I53 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11895 ,FQI3F84 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11896 ,GFH1D14 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11897 ,FHE9B63 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11898 ,GJL8C62 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11899 ,GEO5C03 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11900 ,GIE3F71 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11901 ,GCZ5F62 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11902 ,GCT8G64 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11903 ,FBE0B74 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45415 ,GFX0H31 ,Midiônibus ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11904 ,FYU3G34 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11884 ,GJT1E05 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11883 ,EBF4E45 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11882 ,GEB1J14 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11881 ,GBF4C05 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11860 ,FPU2F82 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11861 ,EXE8F42 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11862 ,FTZ3D02 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11863 ,GBC0F61 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11864 ,GAJ3B55 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11865 ,EPT7G95 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11866 ,GDD6F85 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11867 ,FON2D61 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11868 ,GFJ3H22 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11869 ,GJG9E03 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11905 ,GFA5G64 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11870 ,GER4J01 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11872 ,FUW2H43 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11873 ,GJY2G33 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11874 ,FGF5J72 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11875 ,FCC9E02 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11876 ,FKZ9A52 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11877 ,GDF0C13 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11878 ,GDY8G94 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48828 ,CCU1B07 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11879 ,FTD5A93 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11880 ,GHA2E64 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11871 ,GCX6E62 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80012 ,GGH2C06 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11906 ,FIG4A34 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11907 ,FEJ3A43 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48863 ,BRY3F04 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48864 ,BZF8C17 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80030 ,GEY7J16 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11909 ,FCE0F14 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48865 ,DQH6A66 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80023 ,GDG7G34 ,Padron ,2023,P8,0.001112,2.6e-05
AR4 ,Express,48866 ,DCC8D92 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11910 ,GJG4F13 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80020 ,GEU2J51 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80019 ,GIS8D82 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45421 ,GDH2E56 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45423 ,GHA9B93 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D5 ,Pêssego,47572 ,EMR8J32 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45426 ,GKC7H63 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45432 ,GDI0E53 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45434 ,GBC9C36 ,Midiônibus ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80018 ,GBL2B94 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80017 ,GJS3G86 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80016 ,GED7A52 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80015 ,GBA2F72 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80014 ,GKF2E34 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80034 ,GDP8A32 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45420 ,GCZ1E81 ,Miniônibus ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80036 ,GCN8B06 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80040 ,GAP6E86 ,Padron ,2023,P8,0.001112,2.6e-05
E1 ,Brigida,11908 ,GGF6D54 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80070 ,GDU9G85 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45418 ,GEX5I83 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45419 ,FGX8A46 ,Midiônibus ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80069 ,GDL3I84 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80068 ,GEK7C94 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80067 ,GDS8J32 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80066 ,GJW5A14 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80065 ,GHK4C65 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80064 ,GGX6J44 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45416 ,GAU5C11 ,Midiônibus ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80063 ,GDH6J86 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80061 ,GEP5F63 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80060 ,GIQ2E36 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80059 ,GHI7D13 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80058 ,GDT4H23 ,Padron ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80056 ,GGR1C46 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45122 ,GDE5E75 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45120 ,DEU7H65 ,Miniônibus ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80050 ,GFA5B92 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45119 ,GII8C21 ,Miniônibus ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45116 ,GFM1E71 ,Midiônibus ,2023,P8,0.001112,2.6e-05
AR9 ,Transppass,80062 ,GES6G91 ,Padron ,2023,P8,0.001112,2.6e-05
D6 ,Allibus,45474 ,GGU3J85 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D8 ,Movebuss,55453 ,EMA5G03 ,Midiônibus ,2023,P8,0.001112,2.6e-05
D8 ,Movebuss,55440 ,FMY3A93 ,Midiônibus ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64301 ,ESP6G42 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64302 ,FSC9J72 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64303 ,FCK2A32 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64304 ,GAM8D46 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64683 ,DTT8G92 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64684 ,FUR7E43 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64685 ,FPL4B23 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64686 ,ESX0G84 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64687 ,FTP3H75 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22253 ,EBL2A53 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22254 ,CUC2A54 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22563 ,CQU5A63 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22564 ,DKU5A64 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22565 ,FCU5A65 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22566 ,CUJ5A66 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22567 ,CUY5A67 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22568 ,CUQ5A68 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22569 ,CUQ5A69 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22570 ,CUR5A70 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64300 ,EQY9I52 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22571 ,DRE5A71 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64299 ,EQI9J22 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64295 ,ENZ6F01 ,Padron ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73015 ,GII8B85 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73014 ,GGW9I14 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73013 ,GBF4D64 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73012 ,GJO6D65 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73011 ,GFU9G46 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73010 ,GEZ1F34 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73009 ,GBV3J85 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73008 ,GJN0C96 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73007 ,GBK7I85 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73006 ,GDX6H64 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73005 ,GGA9E52 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73004 ,GGN2D12 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73003 ,GCD6C73 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73002 ,GJS3G56 ,Articulado ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73001 ,GJE8D63 ,Articulado ,2023,P8,0.001112,2.6e-05
E5 ,Mobibrasil,63688 ,GBF0G24 ,Padron ,2023,P8,0.001112,2.6e-05
E5 ,Mobibrasil,63689 ,GDF8J35 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64293 ,GHG3G11 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64294 ,GFW2I41 ,Padron ,2023,P8,0.001112,2.6e-05
AR6 ,Mobibrasil,64296 ,ENU1E61 ,Padron ,2023,P8,0.001112,2.6e-05
E7 ,Metropole,73016 ,GBW4H64 ,Articulado ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22572 ,DGY5A72 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22574 ,DPS5A74 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22598 ,CUY5A98 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22599 ,FIN4A32 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22600 ,COP6A01 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22601 ,DAJ6A01 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22602 ,DOU6A02 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22603 ,CUN6A03 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22604 ,EZU6A04 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22605 ,FTE6A05 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22606 ,CUS6A06 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22607 ,CUQ6A07 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22608 ,CUX6A08 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22609 ,CUP6A09 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22622 ,CUN6A22 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22623 ,DBS6A23 ,Padron ,2023,P8,0.001112,2.6e-05
AR2 ,Sambaiba,22624 ,DCU6A24 ,Padron ,2023,P8,0.001112,2.6e-05
